,112,113,123,125,127,131,135,137,141,145,147,161,171,185,187,191,195,213,217,221,231,257,261,267,271,277,297,311,313,331,341,343,351,353,357,361,365,367,375,383,385,387,391,393,395,413,421,423,425,427,431,433,435,443,445,451,455,463,465,467,211,223,227,283,285,327,355,363,411,415,461,471,473,477,481,483,487,491,493,497,513,515,517,523,525,527,533,537,545,553,557,563,567,571,573,615,617,627,635,641,647,661,663,665,671,685,695,713,715,721,724,727,737,741,743,745,755,777,785,813,815,817,823,851,857,861,863,865,867,873,877,881,883,911,913,915,917,921,923,925,937,943,951,953,955,957,963,965,967,975,977,981,983,1013,1015,1021,1025,1027,1031,1041,1043,1045,447,535,697
CDC42BPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYO3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROCK1,22.23920756459671,22.73898598401801,22.73069066021825,22.726004416436087,22.55173713410285,22.48001237557179,22.486284601975512,22.662439987123864,22.87091234639526,22.661050039233437,23.063838815373742,23.439644774354658,23.059949888874353,23.21990082796817,23.099126782317686,22.721820345787865,23.236667645128488,22.707450723116864,22.79668219047076,23.056438152422253,22.303585511626462,23.26652483395274,23.132736039188863,23.205224392836538,22.82419108810725,24.070945571194898,24.43998816332855,24.73737841829947,23.844586139968417,23.945178463302383,23.31088412619151,22.593281747417425,22.650097146534,23.109534284148136,22.62553995045216,22.496705213555337,22.952359714238327,22.38845610452679,22.479574469493635,22.665307868794937,22.959572369012363,23.161067508367914,22.9881482876553,23.28882121584799,23.441017294753387,22.68036593093277,23.802157390003885,23.007405542590842,22.946873625437213,23.153430685080313,23.174815426496572,23.041456016189688,22.929296807962164,23.54907512833125,23.546868334217002,23.060303040280424,23.718092667560676,23.48171281275065,23.175811655139636,23.40811688907025,22.38915579990413,22.59819471385943,22.584825310539216,22.971227495903065,22.6531245037734,24.370173748845,23.248852893530046,24.10157884001102,23.176559055530962,23.70468795484705,23.149182612544124,22.735467500533076,23.192719849404146,22.720902817426143,23.186844435582856,23.103890285680535,23.321507045472774,23.208733693343138,23.177758699832637,22.95492017609581,23.298765667042755,23.66246029200168,23.266253626234455,23.665501205723874,23.035065428005556,23.890866770173186,23.579878016749657,23.903819369945285,23.6366045031028,24.431883572010857,23.776614105313552,23.469630645606085,23.651957574400274,23.158040160787674,23.102034625895573,23.570038042600377,23.865050197452764,23.31491589076905,23.54150649140945,23.360101927229785,22.71393765260463,22.09313866289048,22.602508674263504,22.341597412436958,22.96073832471681,23.172922081666826,22.776653390305576,22.937326360860588,23.585519371041137,22.5301394753117,22.310447083545753,22.9151927482056,23.299629620974937,23.055019181023088,23.15841638330006,22.65835809669699,22.85102591749672,22.99748884144368,23.080860210677326,22.58803537385996,23.337736433905942,23.87178599727554,24.445462326174216,23.659273174517946,23.85243143375923,23.664171635331126,23.942874020257932,23.25865544917227,23.410813897370016,23.30263477231401,23.6080863951167,23.672736550238138,23.22221526066479,23.6630521869824,23.720242410903445,23.304675713912786,23.427087542254675,23.689981462940786,23.302317098460826,23.354725065805575,23.1373203778522,23.812682238618564,23.150598630025115,23.004509279634128,23.071225797202935,22.489199748839777,22.47439369235933,22.56386223958765,22.25172494091591,22.502750604730267,22.894143390449152,22.905061868465552,23.006274283467288,22.784648076860826,23.06798680161841,22.889525228944972,23.528915024696577,23.070142701842364,22.775841703078086,23.091140309885663,23.972939529354417,23.940504388206957,23.66368735277447,23.6382285552807,24.27992409501027
MAPKAPK3,27.441465422439318,27.053155254429022,26.954616010778302,27.42240076930978,27.82123017536718,30.1248487276153,30.7754581971523,31.487866177061296,31.646236930709932,31.506377258872902,30.349633924258725,30.06650162912365,29.427987115719304,29.390147578107747,28.82741835009685,29.078007996944397,29.199308505867247,28.607730545136373,28.91170600250203,28.02447226042925,28.935839106733674,28.934480803959023,29.40242112283505,28.678510866768498,27.792235112574325,28.881759215309824,29.45182259262475,30.5520979538835,29.555177549218023,28.88712836320085,29.283196085530324,29.485856333582802,28.8522379712131,29.05515897857383,29.012100550923726,32.3008153286574,32.427838950498966,31.231216472728864,32.173093503443766,31.7577570082739,31.142253300559332,31.1648475962791,31.13808376456417,30.9427388319879,31.684669655726267,30.07131658395552,28.962856855122574,31.73384928127457,28.764344209434128,29.340286206472598,30.5874512328944,31.191282566125167,30.991106203346437,30.927601761097037,31.86276417827496,28.442542826053078,28.19475109421918,27.37524633310344,27.942328632577063,27.55837401777822,28.601869093617776,28.9051579603669,28.14922475007585,30.0996242297184,27.335414683416975,31.558723673241033,32.07881546804857,31.428036419559533,31.097586014262465,32.35008096984493,28.231258165896566,28.0945358465698,28.212465366423732,28.347523481865665,27.8999615940569,32.8429473868492,32.771425094837035,33.1347099218488,32.300670879910435,32.99306025464733,29.046007986667526,28.87671608803085,28.1487960409127,28.615610378198753,28.560533657143125,27.4760868890534,30.3249214357588,30.66827174306725,30.92938239286115,30.6396707041495,27.114048881010934,27.23762057524713,26.353765598595164,26.9576365523385,26.807585276365668,28.0599118288473,28.743352874128924,27.81021525238095,28.614520988475274,28.345581119709074,31.667229591049566,30.857534537877,31.967498260073935,31.163185108333597,30.980715976520234,31.213762810273366,32.77000922807866,31.722495812095598,32.72045720341993,32.7868761703296,31.746206592094165,31.439975490312197,31.02141887650423,31.364876993869302,30.116326386691032,28.87743601132405,30.731823939289974,29.1352471017018,29.057398094833676,28.6654457309585,27.19899889975074,27.41676193236662,28.091673828350235,28.89725465358966,27.780608174865222,27.523397816375383,27.7397821888997,27.582372436560384,27.72615229095186,28.644947626772442,30.978377151113264,31.39188113628713,31.484529326426934,31.677881765911,31.622348403157403,32.0898288434033,32.0321128340078,31.27919232608947,31.326452587980768,31.38237817399907,29.385691940804403,29.2362701558571,29.1508760976455,29.69685408827838,29.331333423384727,32.777724100035066,31.806877098741968,30.945549715296732,29.800958104631547,31.424187505758965,31.577528728733665,31.300003764480902,31.32840212024517,32.888987033205,32.25560151730653,28.78702992707385,29.0078020546525,29.04221834960045,29.1169494680164,28.75094918877287,30.037846008488476,29.929450153707126,29.6893758668567,29.929823977754275,29.633405978862523
NEK11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BUB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP2K1,24.10829020194645,23.91616261169075,23.174147020394102,23.5088962290108,24.625594909001002,26.097115284549098,24.7359240711004,25.5776019064121,25.4913166881642,26.153855685048647,23.0073571874308,21.777059117931568,21.764470628569665,21.6623848449721,24.3439224785603,22.3275255658583,22.847226484555566,22.22358790965737,22.3587365706254,22.802695478799134,22.008962845894967,22.923869152073365,22.912338870870567,21.575913623352665,21.603556756760167,24.152784903512547,26.642530059021148,26.483493807536753,25.1631377276331,22.996492217714398,24.65101705047025,24.54532335380225,23.3757518411021,24.304510148953852,23.79162881056305,22.522544003959336,22.771918463758137,21.379916678717265,22.300236769125235,21.92077258242833,20.58052039360493,23.02975646078977,21.875219744011034,23.126426290421303,22.310246217679097,20.7772116603448,23.531782275538333,22.1274242058976,22.240960411403435,22.311552619473733,23.3922608962566,24.25846995692115,23.6015791637516,23.28903730265725,24.28571363390835,24.4296596626054,24.554088720314702,24.2219932733095,24.148111269016802,25.37243005850005,24.992102345215997,25.66239508876005,25.485447465283798,24.922380508030848,24.2531926403515,24.72411086942945,24.970177527030252,25.4700879295137,24.21046656388235,23.8644399566722,24.6489706449854,24.462487047761,25.0408071334542,24.11065056504805,25.1301375510308,24.80086197015735,24.4735598611657,25.48822336008585,24.809621764028,23.1243767081344,23.988098210270053,23.067253717218748,25.443997024368848,23.9959202528305,23.94598299557445,24.679267926902902,24.464689671189,24.289950249845653,25.64980933189855,25.9224313736174,24.667197826586552,25.26294032779265,24.6610111270084,25.27535152298765,23.9578604618414,22.545648353828167,23.047624055857167,23.15826735931297,22.147618505770236,22.662283121500735,26.22992812716305,23.7817278612984,24.26600141503135,24.9724239093011,25.330906233785598,24.7806266415802,25.1556951749614,26.61117295542635,26.94063003229035,25.01046495737865,24.00178152363255,24.24734730176285,25.9907788621497,24.825249203301098,25.388276038908153,22.84145654148573,21.752431123539036,22.312537666230337,22.974287538863265,22.604382279572203,23.6263517505834,25.753643061596698,26.0756415907155,25.346049610146302,24.55278646418835,21.616821694130465,24.045975055134402,22.259217980352165,22.189632171565933,21.6813009688611,25.1911854384485,24.3233915880214,24.24585988719435,24.36836637048315,24.4749316189532,26.3824361077573,25.5030072357043,25.52408920182505,24.5852007758672,23.4659619447677,25.058180004664152,23.84499793830365,24.909279918771503,24.3579992431294,23.8500591369316,25.882978784222097,23.922702237347302,24.95633449490755,24.8304863436576,27.12035716370515,26.0921642976488,25.913133347696352,25.1251751578303,25.324750689708303,24.990917785407447,24.286644253323352,24.879846278721402,24.09171373029605,24.6663715588118,25.60608364624725,23.5604519607536,23.50585586553407,23.336501483022232,22.15761196480243,21.7449117767988
MAP3K4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKT1,24.319346211821305,24.472117868979282,24.171295093169824,24.433638986120364,24.045155067176722,24.418370604302762,24.091647502500372,24.004456109498054,24.37040776876873,24.200989994576275,23.804046266901967,24.299081128441244,23.76502167210703,24.231831580734553,24.07239213664981,24.00050608648919,24.39402744462785,24.29274982920497,24.129781143602106,24.04670656038431,24.25961551132568,24.27791002937124,24.26400002268527,24.135720453294557,24.12238099448994,23.838577526851257,23.80017717743537,24.283087574393633,23.784730037809716,23.300727080038108,24.026719737178375,24.371668467241417,24.043905804506586,24.336427136542866,24.265111054844706,24.97647886130559,25.37119504419469,24.88758743038645,25.19853575457486,25.179543625168694,24.560655621727417,24.622058169148563,24.64605414678343,24.537614232395384,24.584966069989417,23.7351718123203,24.350659182561646,24.016206900205702,23.929269337885696,24.297345096266856,23.975819175902448,24.002765402906178,23.967697193968146,24.007415219848596,24.30713919927125,24.272418829843865,24.285645795669016,24.014500935719276,23.84306139181958,24.378901047849396,24.851277011202228,24.881728762678385,24.61767077113774,25.121050554269605,24.50332696837096,23.951033964202026,23.773386010858502,23.953745884047137,23.538684248471256,23.843199800933498,24.38083128537303,23.923651389119883,24.72125910384848,24.250873247469954,23.897120329544393,24.385792023845163,24.331459840325525,25.0583882543234,24.832364607793693,24.834220111245198,24.35906317826888,24.930885888203992,24.324536521101116,24.748604753253748,24.51871498070919,24.36853683532716,24.16802889523347,24.258489378365013,24.37497179012956,24.374588968572915,24.055325608597734,24.029573574980976,23.73797219154541,24.059088477210206,23.936634145124202,24.46765416087648,24.784435773489946,24.41728365196738,24.4818252796392,24.381539478611096,23.974865740195042,23.86425691479361,24.46411936727089,23.72633350904135,23.978670090035205,23.87570728180626,23.696808069937187,23.71613728178229,23.84833708395971,23.589589477086847,24.037713987538083,24.168996254554653,24.226206245707804,24.110769199296893,24.369333230072748,23.82739620659407,24.014590656972135,24.403675643994692,23.97755044715904,23.885158381987146,24.083742891563922,24.269875852215975,24.431525430387808,24.237101924510842,24.049825238535394,24.493220420578417,24.745527667760342,24.246821064169282,24.145092861944054,24.07721544542947,23.869464305069226,23.94757340949058,23.6521297260941,24.297523073034597,24.221576373332457,24.492003289945,24.45686575690415,24.174076615571753,24.017575860497324,24.136353506181017,23.928367606199654,24.53692705905144,23.862412083157075,23.933919767202582,23.815109749528006,23.870912158121033,23.490149745402203,23.40736414179235,23.326093176958313,23.694139625358446,23.679764199952153,23.574339524484337,23.728488424121796,23.99495064632742,23.841592282150792,24.330509086378864,24.315348813832546,23.940783088078977,23.915753182772146,24.16369892757069,24.45937353579161,24.136922942974138,23.897496661627475,23.67953168337654,24.02020120844279
